filename,split,label,mean_pressure,max_pressure,contact_area,cop_x,cop_y,forefoot_ratio,midfoot_ratio,hindfoot_ratio,glcm_contrast,glcm_homogeneity,glcm_entropy
image_0261_jpg.rf.6d3bf2996e90c4301a46d100c9d67de7.jpg,train,flat foot,0.6715803,1.0,33.0257493622449,0.46752288168746564,0.50196922938568,0.0050109182,0.8995798,0.09540923,8.162275784753867,0.8287588678455922,6.617766233037516
image_0379_png_jpg.rf.e7dc11a0435a467533a1c10b8e18fe51_rot-5.jpg,train,flat foot,0.66085553,1.0,33.133370535714285,0.4742014206607608,0.49530395908825964,0.19745465,0.5639368,0.23860855,7.818525784753839,0.7862126756131298,6.895903049479758
image_0371_png_jpg.rf.641902bb2e0075963e12e94b0db19774_rot5.jpg,train,flat foot,0.6530197,1.0,31.650589923469386,0.48013922290355343,0.4994866855792454,0.13488339,0.5881532,0.27696347,16.002882767458182,0.7865303705100907,6.940972753399533
image_0386_jpg.rf.e83dea960cd9e2994fb57b36bb3b0fc2_rot5.jpg,train,flat foot,0.63889706,1.0,32.51155931122449,0.5094005729486336,0.5046812908136029,0.20593409,0.5016916,0.2923743,16.739590006407692,0.7647068502102934,7.053353461341279
image_0311_png_jpg.rf.e6d9edd0fc95ebe120f89a68e70c6b5e_rot15.jpg,train,flat foot,0.6891758,1.0,34.15776466836735,0.4789474968293915,0.5042705794328731,0.3218725,0.3401319,0.3379956,12.239509929533215,0.771096883584134,6.908232184163329
image_0513_png_jpg.rf.03e4dc9c20ef5ddcc5c613183dc97e9d_rot-5.jpg,train,flat foot,0.7064266,1.0,33.2389987244898,0.48723454846040976,0.4977206643165368,0.18304445,0.56904495,0.24791066,7.787676169122902,0.795091541718299,6.7758831970293825
image_0331_png_jpg.rf.7609e40cd13e1e1fe3a448ab88dba06d_rot15.jpg,train,flat foot,0.71599585,1.0,34.239477040816325,0.48195662410205703,0.5035327553904788,0.31579667,0.35146567,0.3327377,13.21514654068014,0.77152731238421,6.881968863824975
image_0801_png_jpg.rf.5daa2262db18ae590757501a9e85ccf7_rot15.jpg,train,flat foot,0.66742647,1.0,32.74473852040816,0.5023962024516135,0.5019091892163265,0.31954116,0.3429025,0.33755636,22.71562700192423,0.7568136435080648,7.040864865483448
image_0371_png_jpg.rf.641902bb2e0075963e12e94b0db19774_rot-10.jpg,train,flat foot,0.65033484,1.0,32.06313775510204,0.47902706209564794,0.4937761491724523,0.3239925,0.41090414,0.26510337,18.918221492634675,0.7581583218294606,7.067578548972466
image_0633_png_jpg.rf.58f0b882292dfe42defa165fa86ecc15_flip.jpg,train,flat foot,0.6858525,1.0,32.8742825255102,0.507464514471742,0.4995625751980848,0.0049714907,0.9121815,0.08284702,8.23078155028883,0.8360360164333538,6.530330579430414
